STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,PSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT09,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT05,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT02,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT11,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT04,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT08,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT03,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150825,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150826,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150827,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150828,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150829,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150830,23, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150831,8, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150901,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150902,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150903,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150904,8, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150905,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150906,25, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150907,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150908,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150909,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150910,15, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150911,86, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150912,36, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150913,99, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150914,0,T, ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150915,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150916,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150917,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150918,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150919,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150920,61, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150921,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150922,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150923,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150924,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150925,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150926,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150927,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150928,25, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150929,135, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1PAAL0001,BRIDGEVILLE 1.4 SW PA US,310,40.3417,-80.1229,20150930,841, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150630,163, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,239, , ,7,0730,139, , ,7,0730,172, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150701,160, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,244, , ,7,0730,144, , ,7,0730,156, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150702,0, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,239, , ,7,0730,139, , ,7,0730,144, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150703,0, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,239, , ,7,0730,117, , ,7,0730,139, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150704,127, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,250, , ,7,0730,139, , ,7,0730,183, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150705,0, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,261, , ,7,0730,128, , ,7,0730,139, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150706,0,T, ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,261, , ,7,0730,128, , ,7,0730,200, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150707,25, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,261, , ,7,0730,189, , ,7,0730,194, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150708,445, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,289, , ,7,0730,167, , ,7,0730,167, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150709,0,T, ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,211, , ,7,0730,161, , ,7,0730,200, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150710,69, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,272, , ,7,0730,172, , ,7,0730,183, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150711,3, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,222, , ,7,0730,150, , ,7,0730,156, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150712,0, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,272, , ,7,0730,156, , ,7,0730,167, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150713,0,T, ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,261, , ,7,0730,167, , ,7,0730,194, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150714,28, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,272, , ,7,0730,183, , ,7,0730,189, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150715,155, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,267, , ,7,0730,183, , ,7,0730,194, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150716,0, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,233, , ,7,0730,106, , ,7,0730,117, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150717,0, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,256, , ,7,0730,117, , ,7,0730,167, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150718,0, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,272, , ,7,0730,167, , ,7,0730,244, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150719,0, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,306, , ,7,0730,217, , ,7,0730,233, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150720,13, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,306, , ,7,0730,194, , ,7,0730,200, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150721,51, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,294, , ,7,0730,200, , ,7,0730,206, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00365918,MOON TOWNSHIP PA US,357.2,40.53194,-80.21722,20150722,33, , ,7,0730,0, , ,7,0730,0, , ,7,9999,-9999, , , ,9999,-9999, , , ,9999,283, , ,7,0730,133, , ,7,0730,167, , ,7,0730,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
